Loan_Institution_Past6M,Overdue_Num_Past6M,Overdue_Day_Past6M,Overdue_Day_Max_Past6M,CA_Institution_Past6M,CA_Institution_Max_Past6M,CA_UseAmount_Past6M,Card_UseAmount_Past6M,Age,Gender,Target,Long_Overdue
2,0,0,0,0,0,800,11934,68,1,0,0
0,0,0,0,0,0,0,2897,69,1,0,0
1,0,0,0,0,0,3700,18289,69,1,0,0
0,0,0,0,0,0,3700,15474,69,1,0,0
1,0,0,0,0,0,0,9149,69,2,0,0
2,0,0,0,0,0,5300,5136,69,1,0,0
1,0,0,0,0,0,1400,16824,69,1,0,0
0,0,0,0,0,0,0,10383,69,1,0,0
1,0,0,0,1,0,1250,13099,69,1,0,0
0,0,0,0,1,1,2000,4513,69,1,0,0
0,0,0,0,1,1,1500,14671,69,1,0,0
1,0,0,0,0,0,42000,9612,69,1,0,0
0,0,0,0,0,0,48560,11564,69,1,0,0
1,0,0,0,0,0,34330,10528,69,1,0,0
1,0,0,0,1,0,13200,9014,69,2,0,0
0,0,0,0,1,0,10700,10093,69,2,0,0
1,0,0,0,0,0,3660,14923,69,2,0,0
0,0,0,0,0,0,3050,14167,69,2,0,0
0,3,27,13,0,0,3120,11175,69,2,0,0
0,0,0,0,1,0,330,5926,69,1,0,0
1,0,0,0,0,0,29600,9951,69,1,0,0
1,0,0,0,0,0,24000,10030,69,1,0,0
2,0,0,0,0,0,28800,9872,69,1,0,0
1,2,15,8,0,0,22200,3892,69,1,0,0
1,11,112,8,0,0,50910,17635,69,1,0,0
1,0,0,0,0,0,350,24025,69,1,0,0
1,0,0,0,0,0,320,24812,69,1,0,0
1,0,0,0,0,0,16870,15841,69,1,0,0
4,0,0,0,1,1,32400,58852,69,2,0,0
3,0,0,0,1,1,27400,61543,69,2,0,0
0,0,0,0,0,0,7400,4165,69,1,0,0
1,0,0,0,0,0,0,17765,69,2,0,0
1,0,0,0,0,0,0,16488,69,2,0,0
2,0,0,0,0,0,0,20547,69,2,0,0
0,0,0,0,0,0,81350,16339,69,1,0,0
3,0,0,0,0,0,12000,3481,69,1,0,0
0,0,0,0,0,0,12000,1002,69,1,0,0
0,0,0,0,0,0,13500,1048,69,1,0,0
0,0,0,0,1,1,4200,11058,69,2,0,0
0,0,0,0,0,0,2100,10704,69,2,0,0
3,0,0,0,0,0,0,7250,69,1,0,0
0,0,0,0,0,0,1100,11000,69,1,0,0
1,0,0,0,0,0,2200,10506,69,1,0,0
0,0,0,0,1,1,5850,5679,69,1,0,0
0,0,0,0,1,1,6800,5621,69,1,0,0
1,0,0,0,0,0,0,27635,69,2,0,0
1,0,0,0,0,0,0,54238,69,2,0,0
0,0,0,0,0,0,7830,3008,69,1,0,0
0,0,0,0,0,0,1050,21750,69,2,0,0
0,3,23,8,1,1,1500,20663,69,2,0,0
0,3,23,8,1,1,1800,22327,69,2,0,0
0,3,23,8,1,1,1900,20332,69,2,0,0
1,0,0,0,0,0,24300,1992,69,2,0,0
2,0,0,0,0,0,27300,1853,69,2,0,0
0,0,0,0,0,0,13710,2497,69,2,0,0
0,0,0,0,0,0,18710,2541,69,2,0,0
1,0,0,0,0,0,29800,2658,69,1,0,0
1,0,0,0,0,0,33900,2336,69,1,0,0
1,0,0,0,0,0,31700,2523,69,1,0,0
1,0,0,0,0,0,19300,442,69,1,0,0
2,0,0,0,0,0,17300,337,69,1,0,0
2,0,0,0,0,0,13800,464,69,1,0,0
0,1,8,8,0,0,33000,2565,69,1,0,0
2,3,36,12,0,0,29600,2074,69,1,0,0
0,0,0,0,0,0,13080,1475,69,1,0,0
1,0,0,0,0,0,16380,1554,69,1,0,0
1,0,0,0,0,0,16440,1535,69,1,0,0
0,0,0,0,0,0,18050,1289,69,1,0,0
0,0,0,0,0,0,17300,1266,69,1,0,0
0,0,0,0,0,0,43700,3853,69,1,0,0
0,0,0,0,0,0,89700,2151,69,1,0,0
0,0,0,0,0,0,7200,6261,69,1,0,0
0,0,0,0,1,0,500,9982,69,1,0,0
1,1,8,8,0,0,600,60534,69,2,0,0
1,0,0,0,0,1,26470,3470,69,1,0,0
1,0,0,0,0,0,28420,2562,69,1,0,0
2,0,0,0,0,0,1700,2472,69,1,0,0
1,0,0,0,0,0,24800,6,69,1,0,0
0,0,0,0,0,0,72600,2768,69,1,0,0
0,0,0,0,0,0,0,13237,69,1,0,0
1,0,0,0,1,0,10750,17977,69,1,0,0
1,0,0,0,0,0,2000,12211,69,1,0,0
2,0,0,0,0,0,39000,13415,70,2,0,0
1,0,0,0,0,0,7000,487,70,1,0,0
2,0,0,0,1,0,2600,51062,70,2,0,0
0,0,0,0,0,0,50140,6484,70,2,0,0
1,11,487,69,4,4,15170,9954,70,2,0,0
1,8,462,69,0,0,0,316,70,2,0,0
0,0,0,0,1,0,6600,10549,70,1,0,0
0,0,0,0,1,0,8600,10443,70,1,0,0
2,0,0,0,0,0,1100,8682,70,1,0,0
2,0,0,0,0,0,780,3688,70,1,0,0
0,0,0,0,0,0,41100,5149,70,1,0,0
1,0,0,0,1,1,47100,5232,70,1,0,0
1,0,0,0,0,0,41400,5299,70,1,0,0
1,0,0,0,0,0,4940,3817,70,2,0,0
1,0,0,0,0,0,10800,7415,70,2,0,0
2,0,0,0,0,0,10000,7106,70,2,0,0
0,0,0,0,0,0,72900,5815,70,2,0,0
1,0,0,0,0,0,700,20971,70,1,0,0
0,0,0,0,0,0,0,31810,70,2,0,0
1,0,0,0,2,1,3300,97443,70,1,0,0
0,0,0,0,0,0,0,57732,70,1,0,0
0,0,0,0,0,0,0,6228,70,2,0,0
0,0,0,0,0,0,0,5477,70,2,0,0
1,1,14,14,1,1,2000,100198,70,2,0,0
0,0,0,0,0,0,0,10159,70,2,0,0
0,0,0,0,0,0,0,10510,70,2,0,0
1,0,0,0,2,2,2800,9161,70,1,0,0
0,0,0,0,2,2,4300,9292,70,1,0,0
2,0,0,0,0,0,150,3881,70,1,0,0
0,0,0,0,0,0,9950,4584,70,1,0,0
0,0,0,0,0,0,20750,8405,70,1,0,0
0,0,0,0,0,0,32300,16873,70,1,0,0
0,0,0,0,0,0,11950,14939,70,1,0,0
0,1,7,0,0,0,7700,12111,70,2,0,0
1,1,13,13,0,0,6850,13402,70,2,0,0
0,0,0,0,0,0,11900,8935,70,1,0,0
0,0,0,0,0,0,14600,9666,70,1,0,0
0,0,0,0,0,0,10300,7168,70,1,0,0
1,0,0,0,1,1,16680,7340,70,1,0,0
0,0,0,0,0,0,19480,12263,70,2,0,0
2,0,0,0,3,3,11150,9465,70,2,0,0
0,0,0,0,0,0,200,10192,70,1,0,0
2,0,0,0,0,0,21400,9474,70,1,0,0
1,0,0,0,0,0,7900,13435,70,1,0,0
1,4,46,1,0,0,13420,7411,70,1,0,0
2,0,0,0,0,0,12000,4007,70,1,0,0
0,0,0,0,0,0,47500,8051,70,1,0,0
2,0,0,0,0,0,76048,83161,70,1,0,0
0,0,0,0,0,0,31350,39934,70,1,0,0
1,0,0,0,0,0,33100,42294,70,1,0,0
0,0,0,0,2,1,63160,116946,70,1,0,0
1,0,0,0,0,0,38600,5588,70,1,0,0
1,0,0,0,0,0,23850,4555,70,1,0,0
0,0,0,0,0,0,14550,4584,70,1,0,0
2,0,0,0,0,0,20250,5332,70,1,0,0
0,0,0,0,0,0,18500,2007,70,1,0,0
0,0,0,0,0,0,30190,13893,70,1,0,0
0,0,0,0,0,0,30930,13363,70,1,0,0
1,0,0,0,0,0,51700,11911,70,1,0,0
0,0,0,0,0,0,63250,10135,70,1,0,0
1,0,0,0,0,0,58450,10134,70,1,0,0
0,0,0,0,0,0,63650,9885,70,1,0,0
1,0,0,0,0,0,4060,3955,70,1,0,0
1,0,0,0,0,0,2410,1820,70,1,0,0
1,0,0,0,0,0,1500,1836,70,1,0,0
3,0,0,0,0,0,4500,3860,70,1,0,0
1,0,0,0,2,1,6030,12961,70,2,0,0
0,0,0,0,0,0,62900,12852,70,1,0,0
1,0,0,0,0,0,0,16359,71,2,0,0
0,0,0,0,0,0,0,5163,71,1,0,0
0,0,0,0,0,0,0,3916,71,1,0,0
1,0,0,0,0,0,0,4046,71,1,0,0
1,0,0,0,0,0,1000,12001,71,1,0,0
1,0,0,0,2,1,5800,14499,71,1,0,0
1,0,0,0,1,1,250,1468,71,2,0,0
2,0,0,0,0,0,0,9604,71,2,0,0
1,0,0,0,2,3,31750,35036,71,1,0,0
1,0,0,0,0,0,600,5371,71,1,0,0
1,0,0,0,0,0,2100,6675,71,1,0,0
1,0,0,0,0,0,0,2750,71,1,0,0
0,0,0,0,1,1,39330,13739,71,1,0,0
0,0,0,0,0,0,37230,14652,71,1,0,0
0,1,13,13,1,1,2500,6283,71,1,0,0
0,1,13,13,0,1,1800,6798,71,1,0,0
0,0,0,0,1,0,1500,6659,71,2,0,0
0,0,0,0,0,0,0,8628,71,1,0,0
1,0,0,0,0,0,13980,10808,71,2,0,0
1,1,9,9,0,0,17570,10227,71,2,0,0
1,1,9,9,0,0,16870,9492,71,2,0,0
1,1,9,9,0,0,0,10456,71,1,0,0
2,0,0,0,0,0,0,12103,71,2,0,0
1,0,0,0,0,0,0,18609,71,2,0,0
2,0,0,0,0,0,0,35224,71,1,0,0
0,0,0,0,0,0,59220,6464,71,2,0,0
0,0,0,0,0,0,0,8703,71,2,0,0
0,0,0,0,1,1,1600,6856,71,1,0,0
1,0,0,0,0,1,4600,8588,71,1,0,0
0,0,0,0,0,0,0,515,71,2,0,0
1,0,0,0,0,0,8800,9278,71,1,0,0
0,0,0,0,0,0,4910,4206,71,1,0,0
2,0,0,0,0,0,6800,9548,71,1,0,0
4,0,0,0,0,0,0,24651,71,2,0,0
4,0,0,0,0,0,0,5426,71,2,0,0
0,0,0,0,0,0,0,4220,71,2,0,0
1,0,0,0,0,0,9780,1974,71,1,0,0
1,0,0,0,0,1,15830,1905,71,1,0,0
0,0,0,0,0,0,1590,2825,71,1,0,0
0,0,0,0,0,0,5160,8900,71,1,0,0
0,0,0,0,0,0,0,47259,71,2,0,0
0,0,0,0,0,0,0,31750,71,2,0,0
0,0,0,0,1,1,21450,12059,72,1,0,0
0,0,0,0,0,0,17050,12208,72,1,0,0
1,0,0,0,0,0,0,5118,72,2,0,0
1,0,0,0,0,0,0,3563,72,2,0,0
0,0,0,0,0,0,6550,1467,72,1,0,0
0,2,42,23,1,1,1510,12777,72,1,0,0
1,0,0,0,0,0,3550,6295,72,1,0,0
2,0,0,0,0,0,5530,7932,72,1,0,0
1,0,0,0,0,0,5000,7502,72,1,0,0
0,0,0,0,0,0,4800,912,72,1,0,0
2,0,0,0,0,0,5170,695,72,1,0,0
1,0,0,0,0,0,4910,1748,72,1,0,0
2,0,0,0,0,0,8850,6724,72,1,0,0
2,1,8,0,0,0,0,12419,72,2,0,0
0,0,0,0,1,1,90,9398,72,2,0,0
1,0,0,0,0,0,60,13929,72,2,0,0
3,1,9,0,0,1,1390,7128,72,2,0,0
1,0,0,0,0,0,38290,4840,72,1,0,0
0,0,0,0,0,0,11350,7029,72,1,0,0
1,0,0,0,0,0,42900,9193,72,2,0,0
2,0,0,0,0,0,0,7804,72,2,0,0
1,0,0,0,0,0,0,13015,72,1,0,0
1,0,0,0,0,0,0,12793,72,1,0,0
0,0,0,0,0,0,1800,6139,72,1,0,0
0,0,0,0,0,0,0,2082,72,2,0,0
1,0,0,0,0,0,0,4111,72,2,0,0
0,0,0,0,0,0,0,3696,72,2,0,0
1,0,0,0,0,0,0,3403,72,2,0,0
0,0,0,0,0,0,0,2648,72,2,0,0
0,0,0,0,0,0,0,1788,72,2,0,0
1,0,0,0,0,0,0,3748,72,1,0,0
1,0,0,0,0,0,0,3905,72,1,0,0
0,0,0,0,2,2,6400,6153,72,1,0,0
0,0,0,0,0,0,83090,12949,72,2,0,0
0,0,0,0,0,0,94700,5441,72,2,0,0
0,0,0,0,0,0,90000,5370,72,2,0,0
0,3,37,14,0,1,650,2670,72,1,0,0
0,0,0,0,0,0,150,3201,72,1,0,0
0,0,0,0,0,0,4050,4677,72,1,0,0
0,0,0,0,2,1,820,26439,72,2,0,0
0,0,0,0,0,0,0,1751,72,1,0,0
1,0,0,0,0,0,3700,3057,72,1,0,0
0,0,0,0,0,0,34000,7711,72,1,0,0
0,0,0,0,0,0,14000,4963,72,2,0,0
1,0,0,0,0,0,870,3232,72,2,0,0
1,0,0,0,0,0,57600,12095,72,2,0,0
1,0,0,0,0,0,57600,10127,72,2,0,0
0,0,0,0,0,0,77100,19523,72,1,0,0
2,0,0,0,0,0,300,12605,72,1,0,0
1,0,0,0,0,0,17100,11744,72,1,0,0
2,0,0,0,0,0,710,25827,72,2,0,0
1,0,0,0,0,0,16200,9488,73,2,0,0
1,0,0,0,0,0,6450,16796,73,1,0,0
1,2,19,11,1,1,4510,12540,73,1,0,0
1,0,0,0,3,3,7600,16210,73,1,0,0
0,0,0,0,3,3,36100,7354,73,1,0,0
1,0,0,0,0,0,2100,19977,73,1,0,0
0,0,0,0,0,0,1200,6735,73,2,0,0
1,0,0,0,0,0,3900,3915,73,2,0,0
0,0,0,0,0,0,17050,7404,73,2,0,0
0,0,0,0,1,0,3000,3294,73,2,0,0
0,0,0,0,0,0,19220,22354,73,1,0,0
1,0,0,0,0,0,0,5510,73,2,0,0
0,0,0,0,0,0,0,4635,73,2,0,0
1,0,0,0,0,0,0,30696,73,2,0,0
3,0,0,0,0,0,0,30192,73,2,0,0
1,0,0,0,0,0,13600,953,73,2,0,0
0,0,0,0,0,0,8100,11058,73,2,0,0
2,0,0,0,0,0,700,24138,73,2,0,0
0,0,0,0,1,1,23390,52820,73,2,0,0
0,0,0,0,0,0,0,13786,73,1,0,0
1,0,0,0,0,0,80930,13482,73,2,0,0
1,0,0,0,0,0,76840,18898,73,2,0,0
0,0,0,0,0,0,57100,11464,73,2,0,0
1,0,0,0,0,0,74900,15243,73,2,0,0
2,0,0,0,0,0,37720,11900,73,1,0,0
2,0,0,0,0,0,45960,13404,73,1,0,0
0,0,0,0,0,0,0,4308,73,1,0,0
1,0,0,0,0,0,1000,4169,73,1,0,0
2,0,0,0,1,1,1000,13440,73,1,0,0
0,0,0,0,0,0,0,4836,73,1,0,0
1,0,0,0,0,0,0,5245,73,1,0,0
1,0,0,0,1,1,3200,4871,73,1,0,0
0,0,0,0,0,0,0,2702,73,1,0,0
0,0,0,0,0,0,0,4469,73,2,0,0
0,0,0,0,0,0,0,4421,73,2,0,0
0,0,0,0,0,0,0,4134,73,2,0,0
0,0,0,0,0,0,20780,26447,73,1,0,0
1,0,0,0,1,1,71810,25517,73,1,0,0
1,0,0,0,2,2,70160,24130,73,1,0,0
0,0,0,0,0,1,34950,12116,73,1,0,0
0,0,0,0,0,0,22180,35726,73,1,0,0
2,0,0,0,2,2,14000,48326,73,1,0,0
1,0,0,0,0,0,0,22493,74,1,0,0
1,0,0,0,0,0,37450,7072,74,2,0,0
1,0,0,0,0,0,6640,5077,74,1,0,0
1,0,0,0,0,0,6440,4639,74,1,0,0
1,0,0,0,0,0,7230,5903,74,1,0,0
0,0,0,0,0,0,4000,7235,74,2,0,0
0,0,0,0,0,0,14850,6054,74,2,0,0
0,0,0,0,0,0,1250,4753,74,1,0,0
1,0,0,0,0,0,15660,6302,74,1,0,0
2,0,0,0,0,0,2330,7564,74,1,0,0
1,0,0,0,0,0,20811,6335,74,1,0,0
2,0,0,0,0,0,27917,12417,74,1,0,0
2,0,0,0,0,0,17000,1982,74,1,0,0
2,0,0,0,0,0,0,30799,74,1,0,0
0,0,0,0,0,0,14400,2586,74,1,0,0
0,0,0,0,0,0,16150,2402,74,1,0,0
0,0,0,0,0,0,45510,37990,74,1,0,0
1,0,0,0,0,0,38040,33490,74,1,0,0
1,0,0,0,0,0,0,3066,74,1,0,0
0,0,0,0,0,0,104000,41370,74,2,0,0
1,1,14,14,2,2,64920,33044,74,1,0,0
0,0,0,0,0,0,1080,5613,75,1,0,0
1,0,0,0,0,0,720,7339,75,1,0,0
0,0,0,0,1,0,10160,4789,75,1,0,0
1,0,0,0,1,0,10700,5747,75,1,0,0
1,0,0,0,3,2,3800,9765,75,1,0,0
2,0,0,0,0,0,36500,7380,75,2,0,0
0,0,0,0,0,0,39900,20287,75,1,0,0
2,1,9,0,1,1,200,22199,75,1,0,0
1,0,0,0,0,0,500,18954,75,1,0,0
0,0,0,0,1,1,2330,14815,75,1,0,0
1,0,0,0,0,0,12040,13718,75,1,0,0
0,0,0,0,1,1,13120,14981,75,1,0,0
0,0,0,0,0,0,2340,16270,75,1,0,0
2,0,0,0,0,0,3200,17702,75,1,0,0
0,0,0,0,0,0,33600,8287,75,1,0,0
0,0,0,0,0,0,38000,6866,75,1,0,0
1,0,0,0,0,0,6780,27022,75,2,0,0
1,0,0,0,0,0,8180,27159,75,2,0,0
2,0,0,0,0,0,4900,5302,75,1,0,0
2,0,0,0,1,0,8100,5035,75,1,0,0
1,0,0,0,0,0,0,8032,75,1,0,0
2,0,0,0,1,1,8100,4060,75,2,0,0
2,0,0,0,0,0,4950,4302,75,2,0,0
0,0,0,0,1,1,9800,6978,75,1,0,0
1,0,0,0,0,0,6600,9076,75,1,0,0
1,0,0,0,0,0,6600,9221,75,1,0,0
2,0,0,0,0,0,0,29652,76,2,0,0
0,0,0,0,0,0,7900,13654,76,2,0,0
1,0,0,0,0,0,9060,14028,76,2,0,0
1,0,0,0,0,0,0,4433,76,1,0,0
1,0,0,0,1,1,3900,6909,76,1,0,0
0,0,0,0,1,1,18500,20081,76,2,0,0
2,0,0,0,0,0,11000,15689,76,2,0,0
0,0,0,0,0,0,13000,21357,76,2,0,0
0,0,0,0,2,1,1500,12551,76,1,0,0
2,0,0,0,0,0,18000,7098,76,1,0,0
1,0,0,0,0,0,9500,4498,76,1,0,0
1,0,0,0,0,0,0,12108,76,1,0,0
1,0,0,0,0,0,0,11526,76,1,0,0
1,0,0,0,0,0,0,10150,76,2,0,0
0,0,0,0,0,0,0,8833,76,1,0,0
2,0,0,0,0,0,0,7523,76,1,0,0
3,0,0,0,1,1,906,8468,76,1,0,0
3,0,0,0,0,0,0,8804,76,1,0,0
0,0,0,0,0,2,16870,15002,76,2,0,0
2,0,0,0,0,0,11800,18486,76,2,0,0
2,0,0,0,0,0,13200,19374,76,2,0,0
2,0,0,0,1,1,4000,11538,77,1,0,0
0,0,0,0,1,0,7200,14919,77,1,0,0
0,0,0,0,1,0,7200,15122,77,1,0,0
0,0,0,0,1,0,30330,10058,77,2,0,0
0,0,0,0,0,0,1500,1740,77,1,0,0
1,0,0,0,0,0,2000,19928,77,2,0,0
0,0,0,0,0,0,21600,4419,77,1,0,0
1,0,0,0,2,1,50100,27225,77,1,0,0
3,0,0,0,2,1,40400,27884,77,1,0,0
3,0,0,0,2,1,45100,28945,77,1,0,0
0,0,0,0,0,0,0,6225,78,2,0,0
2,0,0,0,0,0,10300,4470,78,1,0,0
1,0,0,0,1,1,2300,7503,78,2,0,0
1,0,0,0,1,1,1200,5041,78,2,0,0
0,0,0,0,0,0,0,9717,79,1,0,0
1,0,0,0,1,1,550,2811,79,1,0,0
0,0,0,0,0,0,12000,17387,79,1,0,0
2,0,0,0,1,1,18000,13390,79,1,0,0
2,1,8,0,0,0,0,2042,80,1,0,0
2,0,0,0,0,0,5850,11592,80,1,0,0
1,0,0,0,0,0,2400,13738,80,1,0,0
0,0,0,0,1,0,300,6653,80,1,0,0
1,0,0,0,0,0,1870,8550,81,1,0,0
2,0,0,0,1,0,3800,7954,81,2,0,0
0,0,0,0,1,1,11480,10920,84,2,0,0
0,0,0,0,0,0,15330,34845,87,2,0,0
0,0,0,0,0,1,12440,35731,87,2,0,0
1,0,0,0,0,0,0,14859,87,1,0,0
0,0,0,0,0,0,15740,38085,89,1,0,0
0,0,0,0,0,0,0,41144,32,2,0,0
2,0,0,0,0,0,6230,10565,34,2,0,0
0,0,0,0,0,0,0,0,34,1,0,0
0,0,0,0,0,0,5100,15329,34,2,0,0
0,0,0,0,0,0,3500,16423,34,2,0,0
2,0,0,0,0,0,4220,9314,34,1,0,0
0,0,0,0,0,0,100,4408,34,1,0,0
1,0,0,0,0,0,2100,11781,34,2,0,0
1,0,0,0,0,0,0,11929,35,1,0,0
1,0,0,0,0,0,5510,26594,35,2,0,0
2,0,0,0,1,1,70,15650,35,2,0,0
3,0,0,0,0,0,30,31143,35,2,0,0
1,0,0,0,0,0,1350,7172,35,1,0,0
1,0,0,0,0,0,0,12057,36,1,0,0
3,0,0,0,1,1,1450,7213,36,1,0,0
0,0,0,0,0,0,0,10829,36,1,0,0
1,0,0,0,0,0,0,12576,36,1,0,0
1,0,0,0,1,1,300,12686,36,2,0,0
2,0,0,0,0,0,0,14992,36,2,0,0
1,0,0,0,0,0,13510,12989,36,1,0,0
2,0,0,0,0,0,0,21562,36,2,0,0
1,0,0,0,0,0,0,11435,36,1,0,0
1,0,0,0,0,0,0,11203,36,1,0,0
1,1,14,0,0,0,0,14079,36,1,0,0
2,2,33,20,0,0,0,8699,36,1,0,0
0,0,0,0,0,0,11300,34075,37,1,0,0
2,0,0,0,0,0,1950,18208,37,1,0,0
0,0,0,0,2,2,3330,18836,37,2,0,0
3,0,0,0,0,0,0,989,37,1,0,0
0,0,0,0,1,0,9300,31882,37,1,0,0
0,1,9,9,0,0,6400,9118,37,2,0,0
2,0,0,0,1,1,1330,1681,37,1,0,0
2,0,0,0,2,1,270,14735,37,2,0,0
1,0,0,0,0,0,0,11374,37,2,0,0
1,0,0,0,0,0,0,14450,37,2,0,0
1,0,0,0,0,0,0,4679,37,2,0,0
3,0,0,0,0,0,0,16598,37,2,0,0
2,0,0,0,0,0,0,17592,37,2,0,0
3,0,0,0,0,0,0,19847,37,1,0,0
0,0,0,0,1,0,2480,20531,38,1,0,0
0,1,7,0,1,0,600,20043,38,1,0,0
0,0,0,0,0,0,0,4762,38,2,0,0
2,0,0,0,1,1,100,21557,38,1,0,0
0,0,0,0,0,0,0,13185,38,1,0,0
1,0,0,0,0,0,0,15526,38,2,0,0
1,0,0,0,0,0,0,13780,38,2,0,0
0,0,0,0,0,0,0,16081,38,2,0,0
0,0,0,0,0,0,0,12892,38,1,0,0
0,0,0,0,0,0,500,9656,38,1,0,0
1,0,0,0,0,0,100,16158,38,2,0,0
1,0,0,0,0,0,0,23421,38,2,0,0
1,3,33,0,0,0,860,9372,38,1,0,0
1,0,0,0,0,0,0,13296,38,2,0,0
2,1,8,8,1,0,450,11582,38,2,0,0
1,0,0,0,0,0,900,12772,38,2,0,0
2,0,0,0,1,1,4450,8000,38,1,0,0
2,0,0,0,0,0,900,6149,38,2,0,0
1,0,0,0,0,0,1351,14947,38,2,0,0
4,0,0,0,0,0,0,6388,38,1,0,0
3,0,0,0,0,0,5400,10340,38,1,0,0
7,0,0,0,0,0,4700,7873,38,1,0,0
1,0,0,0,0,0,10130,11076,38,1,0,0
0,0,0,0,0,0,8700,7361,38,2,0,0
1,0,0,0,0,0,1400,16825,38,1,0,0
3,0,0,0,0,0,0,18069,39,2,0,0
0,0,0,0,1,0,1700,6925,39,1,0,0
1,0,0,0,2,2,700,9353,39,1,0,0
2,0,0,0,1,1,9490,24182,39,1,0,0
2,0,0,0,0,0,6050,6479,39,2,0,0
3,0,0,0,0,0,5140,7704,39,2,0,0
1,0,0,0,0,0,18040,25167,39,2,0,0
3,0,0,0,0,0,2550,9431,39,2,0,0
2,0,0,0,0,0,0,18440,39,1,0,0
0,0,0,0,0,0,1139,5929,39,1,0,0
1,0,0,0,1,0,9800,32019,39,1,0,0
2,0,0,0,1,1,4980,13316,39,1,0,0
3,0,0,0,0,0,650,2584,39,1,0,0
0,0,0,0,1,1,1260,16107,39,1,0,0
1,0,0,0,1,1,300,13533,39,1,0,0
3,0,0,0,2,2,2240,9207,39,1,0,0
2,0,0,0,0,0,0,12949,39,1,0,0
1,0,0,0,0,0,0,2476,40,1,0,0
2,0,0,0,0,0,0,1150,40,1,0,0
0,0,0,0,0,0,0,2873,40,1,0,0
0,0,0,0,0,0,0,3464,40,1,0,0
3,0,0,0,0,0,0,7748,40,2,0,0
0,0,0,0,0,0,0,5682,40,1,0,0
2,0,0,0,0,0,7630,16125,40,1,0,0
0,0,0,0,1,1,850,21070,40,1,0,0
1,0,0,0,1,0,1820,31056,40,1,0,0
2,0,0,0,0,0,8120,38982,40,1,0,0
3,0,0,0,0,0,1140,6841,40,1,0,0
1,0,0,0,0,0,6350,32656,40,2,0,0
0,2,15,8,1,1,4550,32208,40,2,0,0
2,0,0,0,0,0,0,26547,40,1,0,0
1,0,0,0,0,0,150,9304,40,1,0,0
0,0,0,0,0,0,0,27109,40,1,0,0
2,0,0,0,0,0,16520,10899,40,2,0,0
0,0,0,0,0,0,10990,4625,40,1,0,0
2,1,8,0,0,0,1750,12108,40,1,0,0
0,0,0,0,0,0,0,3188,40,1,0,0
0,0,0,0,0,0,0,8643,40,1,0,0
1,0,0,0,0,0,0,13617,40,2,0,0
2,0,0,0,1,2,4400,27412,40,1,0,0
0,0,0,0,0,0,0,30519,40,1,0,0
2,0,0,0,3,2,1400,29436,40,1,0,0
0,0,0,0,0,0,600,33853,40,1,0,0
0,0,0,0,0,0,0,5402,40,1,0,0
1,0,0,0,0,0,9100,12991,40,2,0,0
1,0,0,0,0,0,0,28034,40,1,0,0
0,0,0,0,0,0,0,10923,40,1,0,0
6,0,0,0,0,0,3310,7921,40,1,0,0
2,0,0,0,0,0,14800,7043,40,1,0,0
1,0,0,0,0,0,0,9734,40,1,0,0
1,0,0,0,0,0,0,10961,40,1,0,0
2,2,14,7,0,0,2000,8252,40,1,0,0
1,0,0,0,0,0,0,20697,40,2,0,0
0,0,0,0,0,0,240,5736,40,2,0,0
0,0,0,0,0,0,30,5603,40,2,0,0
0,0,0,0,0,0,0,5418,40,2,0,0
0,0,0,0,0,0,0,6118,40,2,0,0
1,0,0,0,0,0,130,7514,41,1,0,0
1,0,0,0,0,0,160,6658,41,1,0,0
1,0,0,0,0,0,160,7248,41,1,0,0
4,0,0,0,0,0,0,51516,41,1,0,0
1,0,0,0,0,0,0,40512,41,1,0,0
0,0,0,0,0,0,0,0,41,1,0,0
0,0,0,0,0,0,5100,6465,41,1,0,0
1,0,0,0,0,0,6390,6597,41,1,0,0
2,0,0,0,0,0,4440,8078,41,1,0,0
2,0,0,0,0,0,1200,12225,41,1,0,0
0,0,0,0,2,1,2780,19435,41,1,0,0
1,1,14,1,0,0,400,1211,41,1,0,0
1,0,0,0,1,0,200,16482,41,1,0,0
0,0,0,0,0,0,20420,11307,41,1,0,0
2,0,0,0,2,2,6450,9788,41,1,0,0
1,0,0,0,0,0,4250,8425,41,1,0,0
1,0,0,0,0,0,5220,5902,41,1,0,0
2,0,0,0,0,0,23780,21124,41,2,0,0
0,4,32,8,0,1,17950,20281,41,2,0,0
2,0,0,0,0,0,0,17547,41,1,0,0
0,0,0,0,0,0,0,14939,41,1,0,0
1,0,0,0,0,0,15300,12175,41,2,0,0
0,0,0,0,0,0,0,18119,41,1,0,0
1,1,9,9,0,0,0,15242,41,1,0,0
1,0,0,0,0,0,0,12337,41,1,0,0
0,0,0,0,2,1,9400,10941,41,2,0,0
1,0,0,0,0,0,0,7151,41,2,0,0
0,0,0,0,1,1,200,5540,42,1,0,0
2,0,0,0,1,1,4930,23874,42,1,0,0
1,0,0,0,1,1,6780,23185,42,1,0,0
1,0,0,0,0,1,12300,23710,42,2,0,0
1,0,0,0,0,0,0,4423,42,2,0,0
0,0,0,0,1,1,320,8671,42,1,0,0
1,0,0,0,0,0,0,26495,42,1,0,0
2,1,13,13,0,0,2100,5266,42,1,0,0
0,1,13,13,1,1,5450,6974,42,1,0,0
0,0,0,0,3,3,4450,9767,42,1,0,0
2,0,0,0,0,0,0,3968,42,1,0,0
